datatrade_id,dataprice, datasize, databid, dataask, datavolume, datatime
34106330,11261.54000000,0.01217482,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:31 GMT-0800 (PST)
34106330,11261.54000000,0.01217482,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:32 GMT-0800 (PST)
34106330,11261.54000000,0.01217482,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:33 GMT-0800 (PST)
34106330,11261.54000000,0.01217482,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:34 GMT-0800 (PST)
34106330,11261.54000000,0.01217482,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:35 GMT-0800 (PST)
34106330,11261.54000000,0.01217482,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:36 GMT-0800 (PST)
34106330,11261.54000000,0.01217482,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:37 GMT-0800 (PST)
34106330,11261.54000000,0.01217482,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:38 GMT-0800 (PST)
34106331,11261.53000000,0.03209252,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:39 GMT-0800 (PST)
34106331,11261.53000000,0.03209252,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:40 GMT-0800 (PST)
34106332,11261.54000000,0.40690000,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:40 GMT-0800 (PST)
34106332,11261.54000000,0.40690000,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:41 GMT-0800 (PST)
34106332,11261.54000000,0.40690000,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:42 GMT-0800 (PST)
34106332,11261.54000000,0.40690000,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:43 GMT-0800 (PST)
34106332,11261.54000000,0.40690000,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:44 GMT-0800 (PST)
34106332,11261.54000000,0.40690000,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:45 GMT-0800 (PST)
34106332,11261.54000000,0.40690000,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:46 GMT-0800 (PST)
34106333,11261.54000000,0.02541981,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:48 GMT-0800 (PST)
34106333,11261.54000000,0.02541981,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:49 GMT-0800 (PST)
34106333,11261.54000000,0.02541981,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:50 GMT-0800 (PST)
34106333,11261.54000000,0.02541981,11261.53,11261.54,19389.17761763,Fri Jan 19 2018 11:01:51 GMT-0800 (PST)
